NEW_OBJECTID,OLD_OBJECTID,LINEARID,NAME,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,Truck_Route,START_BLK,END_BLK,START_ZONE,END_ZONE,DST_1,DST_2,DST_3,DST_4,DST_5,DST_6,DST_7,DST_8,DST_9,DST_10,DST_11,DST_12,Border,NSEW,Deadend,Block_ID,X_BLOCKS,Y_BLOCKS
2299,22,1.10E+11,,-87.710617,42.070253,-87.710605,42.07086094,-87.71061,42.071469,N,1.70E+11,1.70E+11,,,3499.598045,5085.730659,3200.51997,1721.687175,4974.533714,1119.691971,3039.787214,5366.298063,2595.701233,2675.755376,4316.193151,666.708265,N,E,0,13,-87.70915835,42.07093295
2303,27,1.10E+11,,-87.70845,42.071498,-87.70952575,42.07145695,-87.71061,42.071469,N,1.70E+11,1.70E+11,,,3277.312786,5138.014448,3216.384513,1707.322383,4978.757754,1178.554692,3101.596796,5396.708789,2525.514786,2763.703755,4351.597227,777.5292546,N,S,0,13,-87.70915835,42.07093295
3081,831,1.11E+12,Prairie Ave,-87.708059,42.071243,-87.70825435,42.07137073,-87.70845,42.071498,N,1.70E+11,1.70E+11,,,3292.768359,5114.461682,3160.457041,1631.115363,4912.849861,1168.861388,3089.664245,5351.993962,2422.093676,2785.519962,4311.848276,855.1666939,N,S,0,13,-87.70915835,42.07093295
15,15,1.10E+11,16th St,-87.716478,42.070318,-87.7164677,42.07092397,-87.716459,42.07153,N,1.70E+11,1.70E+11,,,3431.949546,5192.817021,3470.221922,2100.177857,5273.65067,1279.870246,3117.155713,5568.010709,3068.618974,2602.002701,4502.75117,436.408711,N,W,0,14,-87.71691967,42.07114809
33,33,1.11E+12,Isabella St,-87.716499,42.069084,-87.71712902,42.06909306,-87.717759,42.069103,N,1.70E+11,1.70E+11,R1,R1,4199.121388,5009.440135,3342.21928,2037.694901,5153.436611,1137.071932,2931.155036,5410.003136,3090.14928,2393.932908,4341.746591,232.033648,N,N,0,14,-87.71691967,42.07114809
49,49,1.10E+11,16th St,-87.716499,42.069084,-87.71648656,42.06970097,-87.716478,42.070318,N,1.70E+11,1.70E+11,R1,,3555.557298,5060.962934,3362.28962,2026.54783,5170.017563,1163.148536,2984.275175,5446.285227,3047.021686,2465.511332,4379.614161,299.9074939,N,W,0,14,-87.71691967,42.07114809
326,326,1.10E+11,16th St,-87.716459,42.07153,-87.71645502,42.07209301,-87.716449,42.072656,N,1.70E+11,1.70E+11,,,2929.61927,5319.19526,3575.493972,2176.62501,5374.373635,1395.054417,3244.571605,5685.196261,3095.20805,2732.468559,4621.353309,567.0006417,N,W,0,14,-87.71691967,42.07114809
331,331,1.11E+12,,-87.716449,42.072656,-87.71708156,42.07267081,-87.717714,42.072665,N,1.70E+11,1.70E+11,,,2882.426598,5394.613281,3657.996725,2256.953112,5457.005273,1475.968032,3318.871877,5765.755708,3160.6633,2793.679811,4701.42116,631.1942325,Y,N,0,14,-87.71691967,42.07114809
2598,334,1.10E+11,Central Park Ave,-87.717759,42.069103,-87.7177363,42.07088401,-87.717714,42.072665,N,1.70E+11,1.70E+11,R1,,3016.9898,5215.787761,3529.798036,2184.153619,5337.335656,1330.028646,3137.585843,5610.816128,3170.202464,2591.570392,4543.448766,437.4876819,N,E,0,14,-87.71691967,42.07114809
4432,331,1.11E+12,,-87.716449,42.072656,-87.71708156,42.07267081,-87.717714,42.072665,N,1.70E+11,1.70E+11,,,2882.426598,5394.613281,3657.996725,2256.953112,5457.005273,1475.968032,3318.871877,5765.755708,3160.6633,2793.679811,4701.42116,631.1942325,Y,S,0,14,-87.71691967,42.07114809
16,16,1.10E+11,,-87.714503,42.071506,-87.71548108,42.07151744,-87.716459,42.07153,N,1.70E+11,1.70E+11,,,3229.463643,5237.465704,3476.812693,2073.928935,5274.124908,1302.433018,3165.304238,5592.735163,3002.769301,2675.517267,4530.138639,513.7636347,N,N,0,15,-87.71547249,42.07220369
23,23,1.10E+11,15th St,-87.714503,42.071506,-87.71449467,42.07211498,-87.714489,42.072724,N,1.70E+11,1.70E+11,,,3281.636219,5284.264753,3486.934081,2053.010041,5277.054451,1333.309954,3216.600226,5619.729165,2939.310883,2751.509131,4560.199512,599.9388531,N,W,0,15,-87.71547249,42.07220369
327,327,1.11E+12,,-87.714489,42.072724,-87.71546585,42.07264651,-87.716449,42.072656,N,1.70E+11,1.70E+11,,,3195.222143,5360.02614,3580.500013,2152.328072,5372.800883,1417.747276,3289.08641,5706.795814,3031.476003,2801.261533,4645.72695,637.910158,Y,N,0,15,-87.71547249,42.07220369
2595,326,1.10E+11,16th St,-87.716459,42.07153,-87.71645502,42.07209301,-87.716449,42.072656,N,1.70E+11,1.70E+11,,,2929.61927,5319.19526,3575.493972,2176.62501,5374.373635,1395.054417,3244.571605,5685.196261,3095.20805,2732.468559,4621.353309,567.0006417,N,E,0,15,-87.71547249,42.07220369
4428,327,1.11E+12,,-87.714489,42.072724,-87.71546585,42.07264651,-87.716449,42.072656,N,1.70E+11,1.70E+11,,,3195.222143,5360.02614,3580.500013,2152.328072,5372.800883,1417.747276,3289.08641,5706.795814,3031.476003,2801.261533,4645.72695,637.910158,Y,S,0,15,-87.71547249,42.07220369
18,18,1.10E+11,,-87.712558,42.071488,-87.7135305,42.0714965,-87.714503,42.071506,N,1.70E+11,1.70E+11,,,3484.146459,5199.903045,3385.82249,1947.831142,5174.037166,1242.011326,3136.050145,5524.402626,2845.965345,2694.817747,4466.421489,567.9902624,N,N,0,16,-87.71351937,42.07231676
24,24,1.11E+12,,-87.712538,42.073004,-87.71351335,42.07286295,-87.714489,42.072724,N,1.70E+11,1.70E+11,,,3342.789156,5349.295127,3514.771702,2049.193246,5295.90831,1387.850065,3287.194516,5664.197732,2883.329898,2845.916157,4608.331618,706.6958516,Y,N,0,16,-87.71351937,42.07231676
25,25,1.10E+11,14th St,-87.712558,42.071488,-87.71254497,42.0722464,-87.712538,42.073004,N,1.70E+11,1.70E+11,,,3334.306254,5266.237752,3414.670564,1944.018404,5193.354297,1300.980249,3208.78058,5569.808163,2788.050202,2791.636464,4515.770041,681.0330262,N,W,0,16,-87.71351937,42.07231676
2300,23,1.10E+11,15th St,-87.714503,42.071506,-87.71449467,42.07211498,-87.714489,42.072724,N,1.70E+11,1.70E+11,,,3281.636219,5284.264753,3486.934081,2053.010041,5277.054451,1333.309954,3216.600226,5619.729165,2939.310883,2751.509131,4560.199512,599.9388531,N,E,0,16,-87.71351937,42.07231676
4420,24,1.11E+12,,-87.712538,42.073004,-87.71351335,42.07286295,-87.714489,42.072724,N,1.70E+11,1.70E+11,,,3342.789156,5349.295127,3514.771702,2049.193246,5295.90831,1387.850065,3287.194516,5664.197732,2883.329898,2845.916157,4608.331618,706.6958516,Y,S,0,16,-87.71351937,42.07231676
21,21,1.10E+11,,-87.71061,42.071469,-87.711584,42.07147801,-87.712558,42.071488,N,1.70E+11,1.70E+11,,,3297.324037,5167.375708,3300.524716,1827.539917,5077.46054,1200.441793,3115.090579,5460.306846,2689.96808,2723.631217,4407.991518,657.7726484,N,N,0,17,-87.71086305,42.07215584
27,27,1.10E+11,,-87.70845,42.071498,-87.70952575,42.07145695,-87.71061,42.071469,N,1.70E+11,1.70E+11,,,3277.312786,5138.014448,3216.384513,1707.322383,4978.757754,1178.554692,3101.596796,5396.708789,2525.514786,2763.703755,4351.597227,777.5292546,N,N,0,17,-87.71086305,42.07215584
28,28,1.11E+12,,-87.711137,42.073245,-87.71183304,42.07310549,-87.712538,42.073004,N,1.70E+11,1.70E+11,,,3405.816218,5350.190516,3468.80038,1971.43911,5238.036429,1383.190537,3298.244801,5636.879209,2758.997173,2897.261526,4586.456348,793.5337542,Y,N,0,17,-87.71086305,42.07215584
832,832,1.10E+11,,-87.71061,42.071469,-87.71060549,42.07176399,-87.710602,42.072059,N,1.70E+11,1.70E+11,,,2846.773954,5185.425359,3288.667263,1793.10653,5057.244048,1219.961257,3140.567674,5460.360448,2620.099942,2773.52975,4411.823811,735.6635846,N,W,1,17,-87.71086305,42.07215584
2301,25,1.10E+11,14th St,-87.712558,42.071488,-87.71254497,42.0722464,-87.712538,42.073004,N,1.70E+11,1.70E+11,,,3334.306254,5266.237752,3414.670564,1944.018404,5193.354297,1300.980249,3208.78058,5569.808163,2788.050202,2791.636464,4515.770041,681.0330262,N,E,0,17,-87.71086305,42.07215584
3082,832,1.10E+11,,-87.71061,42.071469,-87.71060549,42.07176399,-87.710602,42.072059,N,1.70E+11,1.70E+11,,,2846.773954,5185.425359,3288.667263,1793.10653,5057.244048,1219.961257,3140.567674,5460.360448,2620.099942,2773.52975,4411.823811,735.6635846,N,E,1,17,-87.71086305,42.07215584
3086,836,1.11E+12,Prairie Ave,-87.70845,42.071498,-87.70894102,42.07181006,-87.709434,42.072119,N,1.70E+11,1.70E+11,,,3056.816933,5170.463256,3229.560216,1705.081787,4984.897104,1216.872492,3139.592683,5417.24116,2489.655371,2815.264459,4375.067958,839.7317223,N,S,0,17,-87.71086305,42.07215584
3090,840,1.11E+12,Prairie Ave,-87.709434,42.072119,-87.71029462,42.07267217,-87.711137,42.073245,N,1.70E+11,1.70E+11,,,3126.054257,5281.789816,3366.108542,1850.760502,5126.789434,1318.414205,3240.385968,5546.158472,2623.859435,2878.275352,4500.316046,828.1461976,N,S,0,17,-87.71086305,42.07215584
4421,28,1.11E+12,,-87.711137,42.073245,-87.71183304,42.07310549,-87.712538,42.073004,N,1.70E+11,1.70E+11,,,3405.816218,5350.190516,3468.80038,1971.43911,5238.036429,1383.190537,3298.244801,5636.879209,2758.997173,2897.261526,4586.456348,793.5337542,Y,S,0,17,-87.71086305,42.07215584
26,26,1.11E+12,Prairie Ave,-87.706898,42.070458,-87.70747434,42.0708568,-87.708059,42.071243,N,1.70E+11,1.70E+11,,,3569.179075,5049.785744,3080.782901,1545.912047,4829.713933,1116.249617,3032.527369,5276.612284,2345.471903,2752.246184,4238.891507,879.3103778,N,N,0,18,-87.70610414,42.07073241
834,834,1.11E+12,Prairie Ave,-87.705054,42.069018,-87.70537858,42.06928504,-87.705699,42.069557,N,1.70E+11,1.70E+11,,,5366.424524,4858.011736,2849.020653,1300.827068,4588.813264,977.7905686,2864.85046,5055.427568,2139.047346,2655.149304,4024.711462,973.61744,N,N,0,18,-87.70610414,42.07073241
835,835,1.11E+12,Prairie Ave,-87.705699,42.069557,-87.70628316,42.07002795,-87.706898,42.070458,N,1.70E+11,1.70E+11,,,4552.754084,4947.376438,2955.327984,1412.172247,4698.807991,1039.705472,2943.073189,5157.467887,2228.716911,2701.389921,4123.694372,928.6706676,N,N,0,18,-87.70610414,42.07073241
837,837,1.10E+11,,-87.706898,42.070458,-87.70683991,42.07123543,-87.706838,42.072023,N,1.70E+11,1.70E+11,,,2875.333672,5086.292907,3097.212707,1546.769457,4837.41494,1164.744595,3076.136941,5300.064636,2306.008385,2810.073116,4265.967922,945.540116,N,W,1,18,-87.70610414,42.07073241
838,838,1.10E+11,,-87.705699,42.069557,-87.70563658,42.07076897,-87.705661,42.071983,N,1.70E+11,1.70E+11,,,2957.095684,5025.178701,3009.717786,1446.271089,4740.989446,1132.280492,3028.895189,5220.038429,2196.851796,2798.384282,4190.923495,1009.81556,N,W,1,18,-87.70610414,42.07073241
848,848,1.11E+12,Green Bay Rd,-87.702732,42.068986,-87.70469125,42.07133002,-87.706652,42.073673,N,1.70E+11,1.70E+11,,,3105.99727,5081.908158,3038.617906,1456.128185,4755.058202,1213.093081,3097.502667,5257.415738,2139.562438,2886.851668,4234.33782,1106.796476,N,W,0,18,-87.70610414,42.07073241
849,849,1.11E+12,Pairie Ave,-87.704981,42.068953,-87.7050175,42.0689855,-87.705054,42.069018,N,1.70E+11,1.70E+11,R3,,3895.090257,4822.263892,2806.391891,1256.127288,4544.643857,955.2766318,2833.915183,5014.48961,2103.777915,2637.48002,3985.060016,994.4134935,N,N,0,18,-87.70610414,42.07073241
1291,1291,1.11E+12,Isabella St,-87.702732,42.068986,-87.7038487,42.06894198,-87.704981,42.068953,N,1.70E+11,1.70E+11,,R3,3901.625678,4811.022231,2764.733612,1194.586164,4490.037664,986.9437658,2839.18398,4981.6388,2008.39024,2676.161668,3958.575019,1087.360487,N,N,0,18,-87.70610414,42.07073241
3083,833,1.10E+11,,-87.708059,42.071243,-87.70805965,42.07209971,-87.70843,42.072825,N,1.70E+11,1.70E+11,,,3360.585936,5193.450854,3227.004307,1684.482125,4972.693175,1251.08802,3171.163187,5423.721715,2429.461628,2867.972199,4385.757282,916.4608908,N,E,0,18,-87.70610414,42.07073241
3087,837,1.10E+11,,-87.706898,42.070458,-87.70683991,42.07123543,-87.706838,42.072023,N,1.70E+11,1.70E+11,,,2875.333672,5086.292907,3097.212707,1546.769457,4837.41494,1164.744595,3076.136941,5300.064636,2306.008385,2810.073116,4265.967922,945.540116,N,E,1,18,-87.70610414,42.07073241
3088,838,1.10E+11,,-87.705699,42.069557,-87.70563658,42.07076897,-87.705661,42.071983,N,1.70E+11,1.70E+11,,,2957.095684,5025.178701,3009.717786,1446.271089,4740.989446,1132.280492,3028.895189,5220.038429,2196.851796,2798.384282,4190.923495,1009.81556,N,E,1,18,-87.70610414,42.07073241
3091,841,1.10E+11,,-87.706652,42.073673,-87.70754346,42.07325314,-87.70843,42.072825,N,1.70E+11,1.70E+11,,,3086.644242,5316.807312,3326.92385,1763.934637,5059.812611,1382.658957,3300.454972,5532.512138,2430.804809,3003.781714,4498.933681,1032.336173,N,S,0,18,-87.70610414,42.07073241
29,29,1.11E+12,Isabella St,-87.721721,42.069155,-87.7221685,42.06916177,-87.722616,42.069169,N,1.70E+11,1.70E+11,R1,R1,3674.025589,5144.9301,3624.805868,2410.94756,5442.372654,1428.312615,3069.892966,5620.821017,3502.382503,2412.04092,4548.800025,499.9545917,N,N,0,19,-87.72276523,42.06963618
48,48,1.10E+11,Sterling Ln,-87.721721,42.069155,-87.721742,42.0702375,-87.722718,42.070427,N,1.70E+11,1.70E+11,R1,,4015.837655,5246.246579,3687.875741,2432.199108,5504.239901,1483.495377,3169.020401,5706.06741,3483.06577,2528.18872,4634.46018,540.5578815,N,W,0,19,-87.72276523,42.06963618
54,54,1.10E+12,,-87.723655,42.069131,-87.72334143,42.06954218,-87.72303,42.069955,N,1.70E+11,1.70E+11,R1,,4125.468062,5218.731805,3722.854911,2516.309661,5540.589865,1529.727557,3146.554539,5707.645026,3603.038255,2466.713012,4635.540858,605.037955,N,W,0,19,-87.72276523,42.06963618
1397,1397,1.11E+12,Isabella St,-87.722616,42.069169,-87.72313548,42.06914948,-87.723655,42.069131,N,1.70E+11,1.70E+11,R1,R1,3394.252544,5171.658762,3679.875952,2482.90602,5497.645161,1489.107648,3099.525283,5661.427743,3581.226676,2420.792234,4589.323784,570.501301,N,N,0,19,-87.72276523,42.06963618
2287,10,1.10E+12,,-87.72303,42.069955,-87.72286256,42.07018397,-87.722718,42.070427,N,1.70E+11,1.70E+11,,,3739.590632,5271.9548,3746.613593,2511.606788,5563.87385,1546.446707,3197.31939,5748.148305,3573.350023,2532.38574,4676.157027,609.0295152,N,E,0,19,-87.72276523,42.06963618
2329,54,1.10E+12,,-87.723655,42.069131,-87.72334143,42.06954218,-87.72303,42.069955,N,1.70E+11,1.70E+11,R1,,4125.468062,5218.731805,3722.854911,2516.309661,5540.589865,1529.727557,3146.554539,5707.645026,3603.038255,2466.713012,4635.540858,605.037955,N,E,0,19,-87.72276523,42.06963618
30,30,1.11E+12,Isabella St,-87.720645,42.069145,-87.721183,42.06914986,-87.721721,42.069155,N,1.70E+11,1.70E+11,R1,R1,3292.223895,5116.238283,3567.644975,2336.942035,5384.703886,1366.486392,3038.979173,5577.946987,3421.748946,2403.068509,4506.20898,429.7546324,N,N,0,20,-87.72156897,42.07105798
328,328,1.11E+12,,-87.720622,42.072465,-87.72161758,42.07239401,-87.722612,42.072319,N,1.70E+11,1.70E+11,,,3154.976005,5471.086799,3862.008351,2543.788321,5674.502803,1655.16883,3392.241591,5910.311462,3516.362494,2767.624916,4839.818447,717.8022625,Y,N,0,20,-87.72156897,42.07105798
332,332,1.10E+11,Lawndale Ave,-87.720645,42.069145,-87.72062216,42.07080584,-87.720622,42.072465,N,1.70E+11,1.70E+11,R1,,3225.839046,5276.721881,3673.85561,2381.907109,5487.904986,1466.646659,3197.641577,5715.345485,3402.153603,2584.857035,4644.696062,525.2331285,N,W,0,20,-87.72156897,42.07105798
2323,48,1.10E+11,Sterling Ln,-87.721721,42.069155,-87.721742,42.0702375,-87.722718,42.070427,N,1.70E+11,1.70E+11,R1,,4015.837655,5246.246579,3687.875741,2432.199108,5504.239901,1483.495377,3169.020401,5706.06741,3483.06577,2528.18872,4634.46018,540.5578815,N,E,0,20,-87.72156897,42.07105798
2594,325,1.10E+12,,-87.722718,42.070427,-87.72263149,42.07136666,-87.722612,42.072319,N,1.70E+11,1.70E+11,,,3290.405344,5389.729788,3830.403365,2556.508684,5646.212793,1624.66065,3313.124809,5851.993959,3575.643079,2661.385124,4780.38977,680.6047395,N,E,0,20,-87.72156897,42.07105798
4429,328,1.11E+12,,-87.720622,42.072465,-87.72161758,42.07239401,-87.722612,42.072319,N,1.70E+11,1.70E+11,,,3154.976005,5471.086799,3862.008351,2543.788321,5674.502803,1655.16883,3392.241591,5910.311462,3516.362494,2767.624916,4839.818447,717.8022625,Y,S,0,20,-87.72156897,42.07105798
31,31,1.11E+12,Isabella St,-87.718968,42.069121,-87.71980651,42.06913205,-87.720645,42.069145,N,1.70E+11,1.70E+11,R1,R1,3482.640439,5077.931623,3489.290144,2234.330046,5305.081898,1283.614745,2998.808122,5519.382694,3309.139668,2394.940264,4448.393449,339.7569173,N,N,0,21,-87.71978081,42.07116869
329,329,1.11E+12,,-87.718918,42.072582,-87.71977026,42.0725273,-87.720622,42.072465,N,1.70E+11,1.70E+11,,,3449.763901,5439.165305,3777.586353,2425.408744,5585.668532,1575.833104,3359.729677,5851.016998,3371.542198,2774.477065,4782.456842,660.8345042,Y,N,0,21,-87.71978081,42.07116869
333,333,1.10E+11,17th St,-87.718968,42.069121,-87.71893485,42.07085096,-87.718918,42.072582,N,1.70E+11,1.70E+11,R1,,3104.55584,5239.812426,3588.373023,2265.326697,5399.063295,1383.414218,3160.439937,5653.195648,3266.430395,2586.075085,4584.219526,461.243092,N,W,0,21,-87.71978081,42.07116869
2596,332,1.10E+11,Lawndale Ave,-87.720645,42.069145,-87.72062216,42.07080584,-87.720622,42.072465,N,1.70E+11,1.70E+11,R1,,3225.839046,5276.721881,3673.85561,2381.907109,5487.904986,1466.646659,3197.641577,5715.345485,3402.153603,2584.857035,4644.696062,525.2331285,N,E,0,21,-87.71978081,42.07116869
4430,329,1.11E+12,,-87.718918,42.072582,-87.71977026,42.0725273,-87.720622,42.072465,N,1.70E+11,1.70E+11,,,3449.763901,5439.165305,3777.586353,2425.408744,5585.668532,1575.833104,3359.729677,5851.016998,3371.542198,2774.477065,4782.456842,660.8345042,Y,S,0,21,-87.71978081,42.07116869
32,32,1.11E+12,Isabella St,-87.717759,42.069103,-87.71836343,42.06911401,-87.718968,42.069121,N,1.70E+11,1.70E+11,R1,R1,3903.030155,5040.256109,3409.298388,2127.934749,5222.990051,1202.101252,2960.823109,5459.892072,3191.131956,2392.214379,4390.159022,265.2449978,N,N,0,22,-87.71833332,42.07121933
330,330,1.11E+12,,-87.717714,42.072665,-87.71831602,42.07262384,-87.718918,42.072582,N,1.70E+11,1.70E+11,,,2923.953592,5416.025211,3713.436323,2334.452091,5516.976396,1520.443992,3337.913381,5805.896899,3257.810891,2784.805609,4739.421997,637.5287789,Y,N,0,22,-87.71833332,42.07121933
334,334,1.10E+11,Central Park Ave,-87.717759,42.069103,-87.7177363,42.07088401,-87.717714,42.072665,N,1.70E+11,1.70E+11,R1,,3016.9898,5215.787761,3529.798036,2184.153619,5337.335656,1330.028646,3137.585843,5610.816128,3170.202464,2591.570392,4543.448766,437.4876819,N,W,0,22,-87.71833332,42.07121933
2597,333,1.10E+11,17th St,-87.718968,42.069121,-87.71893485,42.07085096,-87.718918,42.072582,N,1.70E+11,1.70E+11,R1,,3104.55584,5239.812426,3588.373023,2265.326697,5399.063295,1383.414218,3160.439937,5653.195648,3266.430395,2586.075085,4584.219526,461.243092,N,E,0,22,-87.71833332,42.07121933
4431,330,1.11E+12,,-87.717714,42.072665,-87.71831602,42.07262384,-87.718918,42.072582,N,1.70E+11,1.70E+11,,,2923.953592,5416.025211,3713.436323,2334.452091,5516.976396,1520.443992,3337.913381,5805.896899,3257.810891,2784.805609,4739.421997,637.5287789,Y,S,0,22,-87.71833332,42.07121933
34,34,1.11E+12,Isabella St,-87.715187,42.069063,-87.715843,42.06907507,-87.716499,42.069084,N,1.70E+11,1.70E+11,R1,R1,4194.14389,4979.749239,3274.558632,1945.079998,5082.444364,1075.707386,2904.11783,5359.962726,2985.034695,2400.717222,4293.669853,242.3534019,N,N,0,23,-87.71543778,42.06956562
35,35,1.11E+12,Isabella St,-87.714518,42.06906,-87.71485247,42.06906349,-87.715187,42.069063,N,1.70E+11,1.70E+11,R1,R1,4319.305859,4958.544334,3224.044304,1874.825089,5028.79184,1033.567418,2886.012206,5322.760913,2904.135044,2409.34732,4258.292036,279.031638,N,N,0,23,-87.71543778,42.06956562
50,50,1.10E+11,15th St,-87.714518,42.06906,-87.714513,42.06967749,-87.71451,42.070295,N,1.70E+11,1.70E+11,R1,,3674.75412,5018.824792,3262.864102,1888.832844,5063.935123,1082.274401,2948.278706,5372.64798,2886.284932,2481.29322,4309.691574,351.578688,N,W,0,23,-87.71543778,42.06956562
2288,11,1.10E+11,,-87.71451,42.070295,-87.71549387,42.07031109,-87.716478,42.070318,N,1.70E+11,1.70E+11,,,3635.109305,5106.648495,3367.565846,1995.363967,5169.841333,1181.577785,3033.220806,5471.336951,2977.434597,2541.258127,4407.17054,382.758508,N,S,0,23,-87.71543778,42.06956562
2324,49,1.10E+11,16th St,-87.716499,42.069084,-87.71648656,42.06970097,-87.716478,42.070318,N,1.70E+11,1.70E+11,R1,,3555.557298,5060.962934,3362.28962,2026.54783,5170.017563,1163.148536,2984.275175,5446.285227,3047.021686,2465.511332,4379.614161,299.9074939,N,E,0,23,-87.71543778,42.06956562
36,36,1.11E+12,Isabella St,-87.713868,42.069053,-87.71419299,42.069058,-87.714518,42.06906,N,1.70E+11,1.70E+11,R1,R1,4312.370234,4945.361519,3191.322049,1828.698443,4993.67912,1008.408165,2875.418045,5298.76609,2850.322403,2416.842992,4235.669761,313.1375289,N,N,0,24,-87.713608,42.06954399
37,37,1.11E+12,Isabella St,-87.712571,42.069037,-87.71321948,42.06904701,-87.713868,42.069053,N,1.70E+11,1.70E+11,R1,R1,4170.795005,4926.612045,3143.839734,1761.267462,4942.225993,975.2964734,2861.265967,5263.872779,2770.869548,2429.760208,4203.033191,372.1052702,N,N,0,24,-87.713608,42.06954399
51,51,1.10E+11,14th St,-87.712571,42.069037,-87.71257798,42.0696547,-87.712563,42.070272,N,1.70E+11,1.70E+11,R1,,3726.428013,4982.322258,3170.439618,1757.888261,4962.894549,1021.969377,2921.340901,5304.300854,2728.861823,2506.910764,4246.063436,455.771263,N,W,0,24,-87.713608,42.06954399
2289,12,1.10E+11,,-87.712563,42.070272,-87.71353653,42.07028277,-87.71451,42.070295,N,1.70E+11,1.70E+11,,,3660.132831,5067.22077,3272.588914,1863.093875,5066.729286,1113.789013,3001.829357,5400.514265,2818.574631,2560.911067,4340.707426,452.9443205,N,S,0,24,-87.713608,42.06954399
